House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity
A,5,185,11,2
A,5,186,11,2
A,5,187,11,2
A,5,188,11,2
A,5,189,11,2
A,5,190,11,2
A,5,191,11,2
A,5,192,11,2
A,5,193,11,2
A,5,194,11,2
A,5,195,11,2
A,5,196,11,2
A,5,197,11,2
A,5,198,11,2
A,5,199,11,2
A,5,200,11,2
A,5,201,11,2
A,5,202,11,2
A,5,203,11,2
A,5,204,11,2
A,5,205,11,2
A,5,206,11,2
A,5,207,11,2
A,5,208,11,2
A,5,209,11,2
A,5,210,11,2
A,5,211,11,2
A,5,212,11,2
A,5,213,11,2
A,5,214,11,2
A,5,215,11,2
A,5,216,11,2
A,5,217,11,2
A,5,218,11,2
A,5,219,11,2
A,5,220,11,2
A,5,221,11,2
A,5,222,11,2
A,5,223,11,2
A,5,224,11,2
A,5,225,11,2
A,5,226,11,2
A,5,227,11,2
A,5,228,11,2
A,5,229,11,2
A,5,230,11,2
A,5,231,11,2
A,5,232,11,2
A,5,233,11,2
A,5,234,11,2
A,5,235,11,2
A,5,236,11,2
A,5,237,11,2
A,5,238,11,2
A,5,239,11,2
A,5,240,11,2
A,5,241,11,2
A,5,242,11,2
A,5,243,11,2
A,5,244,11,2
A,5,245,11,2
A,5,246,11,2
A,5,247,11,2
A,5,248,11,2
A,5,249,11,2
A,5,250,11,2
A,5,251,11,2
A,5,252,11,2
A,5,253,11,2
A,5,254,11,2
A,5,255,11,2
A,5,256,11,2
A,5,257,11,2
A,5,258,11,2
A,5,259,11,2
A,5,260,11,2
A,5,261,11,2
A,5,262,11,2
A,5,263,11,2
A,5,264,11,2
A,5,265,11,2
A,5,266,11,2
A,5,267,11,2
A,5,268,11,2
A,5,269,11,2
A,5,270,11,2
A,5,271,11,2
A,5,272,11,2
A,5,273,11,2
A,5,274,11,2
A,5,275,11,2
A,5,276,11,2
A,5,277,11,2
A,5,278,11,2
A,5,279,11,2
A,5,280,11,2
A,5,281,11,2
A,5,282,11,2
A,5,283,11,2
A,5,284,11,2
A,5,285,11,2
A,5,286,11,2
A,5,287,11,2
A,5,288,11,2
A,5,289,11,2
A,5,290,11,2
A,5,291,11,2
A,5,292,11,2
A,5,293,11,2
A,5,294,11,2
A,5,295,11,2
A,5,296,11,2
A,5,297,11,2
A,5,298,11,2
A,5,299,11,2
A,5,300,11,2
A,5,301,11,2
A,5,302,11,2
A,5,303,11,2
A,5,304,11,2
A,5,305,11,2
A,5,306,11,2
A,5,307,11,2
A,5,308,11,2
A,5,309,11,2
A,5,310,11,2
A,5,311,11,2
A,5,312,11,2
A,5,313,11,2
A,5,314,11,2
A,5,315,11,2
A,5,316,11,2
A,5,317,11,2
A,5,318,11,2
A,5,319,11,2
A,5,320,11,2
A,5,321,11,2
A,5,322,11,2
A,5,323,11,2
A,5,324,11,2
A,5,325,11,2
A,5,326,11,2
A,5,327,11,2
A,5,328,11,2
A,5,329,11,2
A,5,330,11,2
A,5,331,11,2
A,5,332,11,2
A,5,333,11,2
A,5,334,11,2
A,5,335,11,2
A,5,336,11,2
A,5,337,11,2
A,5,338,11,2
A,5,339,11,2
A,5,340,11,2
A,5,341,11,2
A,5,342,11,2
A,5,343,11,2
A,5,344,11,2
A,5,345,11,2
A,5,346,11,2
A,5,347,11,2
A,5,348,11,2
A,5,349,11,2
A,5,350,11,2
A,5,351,11,2
A,5,352,11,2
A,5,353,11,2
A,5,354,11,2
A,5,355,11,2
A,5,356,11,2
A,5,357,11,2
A,5,358,11,2
A,5,359,11,2
A,5,360,11,2
A,5,361,11,2
A,5,362,11,2
A,5,363,11,2
A,5,364,11,2
A,5,365,11,2
A,5,366,11,2
A,5,367,11,2
A,5,368,11,2
A,5,369,11,2
A,5,370,11,2
A,5,371,11,2
A,5,372,11,2
A,5,373,11,2
A,5,374,11,2
A,5,375,11,2
A,5,376,11,2
A,5,377,11,2
A,5,378,11,2
A,5,379,11,2
A,5,380,11,2
A,5,381,11,2
A,5,382,11,2
A,5,383,11,2
A,5,384,11,2
A,5,385,11,2
A,5,386,11,2
A,5,387,11,2
A,5,388,11,2
A,5,389,11,2
A,5,390,11,2
A,5,391,11,2
A,5,392,11,2
A,5,393,11,2
A,5,394,11,2
A,5,395,11,2
A,5,396,11,2
A,5,397,11,2
A,5,398,11,2
A,5,399,11,2
A,5,400,11,2
A,5,401,11,2
A,5,402,11,2
A,5,403,11,2
A,5,404,11,2
A,5,405,11,2
A,5,406,11,2
A,5,407,11,2
A,5,408,11,2
A,5,409,11,2
A,5,410,11,2
A,5,411,11,2
A,5,412,11,2
A,5,413,11,2
A,5,414,11,2
A,5,415,11,2
A,5,416,11,2
A,5,417,11,2
A,5,418,11,2
A,5,419,11,2
A,5,420,11,2
A,5,421,11,2
A,5,422,11,2
A,5,423,11,2
A,5,424,11,2
A,5,425,11,2
A,5,426,11,2
A,5,427,11,2
A,5,428,11,2
A,5,429,11,2
A,5,430,11,2
A,5,431,11,2
A,5,432,11,2
A,5,433,11,2
A,5,434,11,2
A,5,435,11,2
A,5,436,11,2
A,5,437,11,2
A,5,438,11,2
A,5,439,11,2
A,5,440,11,2
A,5,441,11,2
A,5,442,11,2
A,5,443,11,2
A,5,444,11,2
A,5,445,11,2
A,5,446,11,2
A,5,447,11,2
A,5,448,11,2
A,5,449,11,2
A,5,450,11,2
A,5,451,11,2
A,5,452,11,2
A,5,453,11,2
A,5,454,11,2
A,5,455,11,2
A,5,456,11,2
A,5,457,11,2
A,5,458,11,2
A,5,459,11,2
A,5,460,11,2
A,5,461,11,2
A,5,462,11,2
A,5,463,11,2
A,5,464,11,2
A,5,465,11,2
A,5,466,11,2
A,5,467,11,2
A,5,468,11,2
A,5,469,11,2
A,5,470,11,2
A,5,471,11,2
A,5,472,11,2
A,5,473,11,2
A,5,474,11,2
A,5,475,11,2
A,5,476,11,2
A,5,477,11,2
A,5,478,11,2
A,5,479,11,2
A,5,480,11,2
A,5,481,11,2
A,5,482,11,2
A,5,483,11,2
A,5,484,11,2
A,5,485,11,2
A,5,486,11,2
A,5,487,11,2
A,5,488,11,2
A,5,489,11,2
A,5,490,11,2
A,5,491,11,2
A,5,492,11,2
A,5,493,11,2
A,5,494,11,2
A,5,495,11,2
A,5,496,11,2
A,5,497,11,2
A,5,498,11,2
A,5,499,11,2
A,5,500,11,2
A,5,501,11,2
A,5,502,11,2
A,5,503,11,2
A,5,504,11,2
A,5,505,11,2
A,5,506,11,2
A,5,507,11,2
A,5,508,11,2
A,5,509,11,2
A,5,510,11,2
A,5,511,11,2
A,5,512,11,2
A,5,513,11,2
A,5,514,11,2
A,5,515,11,2
A,5,516,11,2
A,5,517,11,2
A,5,518,11,2
A,5,519,11,2
A,5,520,11,2
A,5,521,11,2
A,5,522,11,2
A,5,523,11,2
A,5,524,11,2
A,5,525,11,2
A,5,526,11,2
A,5,527,11,2
A,5,528,11,2
A,5,529,11,2
A,5,530,11,2
A,5,531,11,2
A,5,532,11,2
A,5,533,11,2
A,5,534,11,2
A,5,535,11,2
A,5,536,11,2
A,5,537,11,2
A,5,538,11,2
A,5,539,11,2
A,5,540,11,2
A,5,541,11,2
A,5,542,11,2
A,5,543,11,2
A,5,544,11,2
A,5,545,11,2
A,5,546,11,2
A,5,547,11,2
A,5,548,11,2
A,5,549,11,2
A,5,550,11,2
A,5,551,11,2
A,5,552,11,2
A,5,553,11,2
A,5,554,11,2
A,5,555,11,2
A,5,556,11,2
A,5,557,25,25
A,5,558,25,25
A,5,559,25,25
A,5,560,25,25
A,5,561,25,25
A,5,562,25,25
A,5,563,25,25
A,5,564,25,25
A,5,565,25,25
A,5,566,25,25
A,5,567,25,25
A,5,568,25,27
A,5,569,25,27
A,5,570,25,3
A,5,571,25,3
A,5,572,25,3
A,5,573,25,3
A,5,574,25,3
A,5,575,25,3
A,5,576,15,3
A,5,577,15,3
A,5,578,15,3
A,5,579,4,4
A,5,580,4,4
A,5,581,4,4
A,5,582,4,4
A,5,583,4,4
A,5,584,4,4
A,5,585,4,4
A,5,586,4,4
A,5,587,4,4
A,5,588,4,4
A,5,589,4,4
A,5,590,4,4
A,5,591,4,4
A,5,592,4,4
A,5,593,4,4
A,5,594,4,4
A,5,595,4,21
A,5,596,4,21
A,5,597,9,21
A,5,598,9,21
A,5,599,9,20
A,5,600,9,20
A,5,601,1,20
A,5,602,1,20
A,5,603,1,20
A,5,604,1,20
A,5,605,17,20
A,5,606,17,20
A,5,607,17,20
A,5,608,17,20
A,5,609,17,20
A,5,610,17,20
A,5,611,17,20
A,5,612,17,22
A,5,613,17,22
A,5,614,17,22
A,5,615,17,22
A,5,616,17,22
A,5,617,17,22
A,5,618,17,22
A,5,619,17,22
A,5,620,17,22
A,5,621,17,22
A,5,622,17,22
A,5,623,17,22
A,5,624,17,22
A,5,625,17,22
A,5,626,17,22
A,5,627,17,22
A,5,628,17,22
A,5,629,17,22
A,5,630,17,2
A,5,631,17,2
A,5,632,17,2
A,5,633,17,2
A,5,634,17,2
A,5,635,17,2
A,5,636,17,2
A,5,637,22,2
A,5,638,22,2
A,5,639,22,2
A,5,640,22,2
A,5,641,22,2
A,5,642,22,2
A,5,643,22,2
A,5,644,22,2
A,5,645,22,2
A,5,646,22,2
A,5,647,22,2
A,5,648,17,2
A,5,649,17,2
A,5,650,17,2
A,5,651,17,2
A,5,652,17,2
A,5,653,17,2
A,5,654,17,2
A,5,655,17,2
A,5,656,17,2
A,5,657,17,2
A,5,658,17,2
A,5,659,17,2
A,5,660,17,2
A,5,661,17,2
A,5,662,17,2
A,5,663,17,2
A,5,664,17,2
A,5,665,17,2
A,5,666,17,2
A,5,667,17,2
A,5,668,17,2
A,5,669,17,2
A,5,670,17,2
A,5,671,17,2
A,5,672,17,2
A,5,673,17,2
A,5,674,17,2
A,5,675,17,2
A,5,676,17,2
A,5,677,17,2
A,5,678,17,2
A,5,679,17,2
A,5,680,17,2
A,5,681,17,2
A,5,682,17,2
A,5,683,17,2
A,5,684,21,2
A,5,685,21,2
A,5,686,21,2
A,5,687,21,2
A,5,688,13,2
A,5,689,13,2
A,5,690,13,2
A,5,691,13,2
A,5,692,13,2
A,5,693,13,2
A,5,694,13,2
A,5,695,13,2
A,5,696,13,2
A,5,697,13,2
A,5,698,13,2
A,5,699,13,2
A,5,700,13,2
A,5,701,13,2
A,5,702,13,2
A,5,703,13,2
A,5,704,13,2
A,5,705,13,2
A,5,706,13,2
A,5,707,13,2
A,5,708,13,2
A,5,709,13,2
A,5,710,13,2
A,5,711,13,2
A,5,712,13,2
A,5,713,13,2
A,5,714,13,2
A,5,715,13,2
A,5,716,13,2
A,5,717,13,2
A,5,718,13,2
A,5,719,13,2
A,5,720,13,2
A,5,721,13,2
A,5,722,13,2
A,5,723,13,2
A,5,724,13,2
A,5,725,13,2
A,5,726,13,2
A,5,727,13,2
A,5,728,13,2
A,5,729,13,2
A,5,730,13,2
A,5,731,13,2
A,5,732,13,2
A,5,733,13,2
A,5,734,13,2
A,5,735,13,2
A,5,736,13,2
A,5,737,22,2
A,5,738,22,2
A,5,739,13,2
A,5,740,13,2
A,5,741,13,2
A,5,742,13,2
A,5,743,13,2
A,5,744,13,2
A,5,745,13,2
A,5,746,13,2
A,5,747,13,2
A,5,748,13,2
A,5,749,13,2
A,5,750,13,2
A,5,751,13,2
A,5,752,13,2
A,5,753,13,2
A,5,754,13,2
A,5,755,13,2
A,5,756,13,2
A,5,757,13,2
A,5,758,13,2
A,5,759,13,2
A,5,760,13,2
A,5,761,13,2
A,5,762,13,2
A,5,763,13,2
A,5,764,13,2
A,5,765,13,2
A,5,766,13,2
A,5,767,13,2
A,5,768,13,2
A,5,769,13,2
A,5,770,13,2
A,5,771,13,2
A,5,772,13,2
A,5,773,13,2
A,5,774,13,2
A,5,775,13,2
A,5,776,13,2
A,5,777,13,2
A,5,778,13,2
A,5,779,13,2
A,5,780,13,2
A,5,781,13,2
A,5,782,13,2
A,5,783,13,2
A,5,784,13,2
A,5,785,13,2
A,5,786,13,2
A,5,787,13,2
A,5,788,13,2
A,5,789,13,2
A,5,790,13,2
A,5,791,13,2
A,5,792,13,2
A,5,793,12,2
A,5,794,12,2
A,5,795,12,2
A,5,796,12,2
A,5,797,12,2
A,5,798,12,2
A,5,799,12,2
A,5,800,12,2
A,5,801,12,2
A,5,802,12,2
A,5,803,12,2
A,5,804,12,2
A,5,805,12,2
A,5,806,12,2
A,5,807,12,2
A,5,808,12,2
A,5,809,12,2
A,5,810,12,2
A,5,811,12,2
A,5,812,12,2
A,5,813,12,2
A,5,814,12,2
A,5,815,12,2
A,5,816,12,2
A,5,817,12,2
A,5,818,12,2
A,5,819,12,2
A,5,820,12,2
A,5,821,12,2
A,5,822,12,2
A,5,823,12,2
A,5,824,12,2
A,5,825,12,2
A,5,826,12,2
A,5,827,12,2
A,5,828,12,2
A,5,829,12,2
A,5,830,12,2
A,5,831,12,2
A,5,832,12,2
A,5,833,12,2
A,5,834,12,2
A,5,835,12,2
A,5,836,12,2
A,5,837,12,2
A,5,838,12,2
A,5,839,12,2
A,5,840,12,2
A,5,841,12,2
A,5,842,12,2
A,5,843,12,2
A,5,844,12,2
A,5,845,12,2
A,5,846,12,2
A,5,847,12,2
A,5,848,12,2
A,5,849,12,2
A,5,850,10,2
A,5,851,10,2
A,5,852,10,2
A,5,853,10,2
A,5,854,10,2
A,5,855,10,2
A,5,856,10,2
A,5,857,10,2
A,5,858,12,2
A,5,859,12,2
A,5,860,12,2
A,5,861,12,2
A,5,862,12,2
A,5,863,12,2
A,5,864,12,2
A,5,865,12,2
A,5,866,12,2
A,5,867,12,2
A,5,868,12,2
A,5,869,12,2
A,5,870,12,2
A,5,871,12,2
A,5,872,5,2
A,5,873,5,2
A,5,874,5,2
A,5,875,5,2
A,5,876,5,2
A,5,877,5,2
A,5,878,5,2
A,5,879,5,2
A,5,880,5,2
A,5,881,5,2
A,5,882,5,2
A,5,883,5,2
A,5,884,5,2
A,5,885,5,2
A,5,886,5,2
A,5,887,5,2
A,5,888,5,2
A,5,889,5,2
A,5,890,5,2
A,5,891,5,2
A,5,892,5,2
A,5,893,5,2
A,5,894,5,2
A,5,895,5,2
A,5,896,5,2
A,5,897,5,2
A,5,898,5,2
A,5,899,6,2
A,5,900,6,2
A,5,901,6,2
A,5,902,6,2
A,5,903,6,2
A,5,904,6,2
A,5,905,6,2
A,5,906,6,2
A,5,907,6,2
A,5,908,6,2
A,5,909,6,2
A,5,910,6,2
A,5,911,6,2
A,5,912,6,2
A,5,913,6,2
A,5,914,6,2
A,5,915,6,2
A,5,916,9,2
A,5,917,9,2
A,5,918,9,2
A,5,919,9,2
A,5,920,9,2
A,5,921,9,2
A,5,922,9,2
A,5,923,9,2
A,5,924,9,2
A,5,925,9,2
A,5,926,17,2
A,5,927,17,2
A,5,928,17,2
A,5,929,17,2
A,5,930,17,2
A,5,931,17,2
A,5,932,17,2
A,5,933,23,2
A,5,934,23,2
A,5,935,23,2
A,5,936,23,2
A,5,937,23,2
A,5,938,23,2
A,5,939,23,2
A,5,940,23,2
A,5,941,23,2
A,5,942,23,2
A,5,943,16,2
A,5,944,16,2
A,5,945,16,2
A,5,946,16,2
A,5,947,16,2
A,5,948,16,2
A,5,949,16,2
A,5,950,16,2
A,5,951,16,2
A,5,952,16,2
A,5,953,16,2
A,5,954,16,2
A,5,955,16,2
A,5,956,16,2
A,5,957,16,2
A,5,958,16,2
A,5,959,16,2
A,5,960,16,2
A,5,961,16,2
A,5,962,16,2
A,5,963,16,2
A,5,964,16,2
A,5,965,16,2
A,5,966,16,2
A,5,967,16,2
A,5,968,16,2
A,5,969,16,2
A,5,970,16,2
A,5,971,16,2
A,5,972,16,2
A,5,973,16,2
A,5,974,16,2
A,5,975,16,2
A,5,976,16,2
A,5,977,16,2
A,5,978,16,2
A,5,979,16,2
A,5,980,16,2
A,5,981,16,2
A,5,982,16,2
A,5,983,16,2
A,5,984,16,2
A,5,985,16,2
A,5,986,16,2
A,5,987,16,2
A,5,988,16,2
A,5,989,16,2
A,5,990,15,2
A,5,991,15,2
A,5,992,15,2
A,5,993,15,2
A,5,994,15,2
A,5,995,15,2
A,5,996,15,2
A,5,997,15,2
A,5,998,15,2
A,5,999,15,2
A,5,1000,15,2
A,5,1001,15,2
A,5,1002,15,2
A,5,1003,15,2
A,5,1004,15,2
A,5,1005,15,2
A,5,1006,15,2
A,5,1007,15,2
A,5,1008,15,2
A,5,1009,15,2
A,5,1010,15,2
A,5,1011,15,2
A,5,1012,15,2
A,5,1013,15,2
A,5,1014,14,2
A,5,1015,14,2
A,5,1016,14,2
A,5,1017,14,2
A,5,1018,14,2
A,5,1019,14,2
A,5,1020,14,2
A,5,1021,14,2
A,5,1022,14,2
A,5,1023,14,2
A,5,1024,14,2
A,5,1025,14,2
A,5,1026,14,2
A,5,1027,14,2
A,5,1028,14,2
A,5,1029,14,2
A,5,1030,14,2
A,5,1031,14,2
A,5,1032,14,2
A,5,1033,14,2
A,5,1034,14,2
A,5,1035,14,2
A,5,1036,14,2
A,5,1037,14,2
A,5,1038,14,2
A,5,1039,14,2
A,5,1040,14,2
A,5,1041,14,2
A,5,1042,14,2
A,5,1043,14,2
A,5,1044,14,2
A,5,1045,14,2
A,5,1046,14,2
A,5,1047,14,2
A,5,1048,14,2
A,5,1049,14,2
A,5,1050,1,2
A,5,1051,1,2
A,5,1052,1,2
A,5,1053,1,2
A,5,1054,1,2
A,5,1055,13,2
A,5,1056,13,2
A,5,1057,13,2
A,5,1058,13,2
A,5,1059,13,2
A,5,1060,13,2
A,5,1061,13,2
A,5,1062,13,2
A,5,1063,13,2
A,5,1064,13,2
A,5,1065,13,2
A,5,1066,13,2
A,5,1067,13,2
A,5,1068,13,2
A,5,1069,13,2
A,5,1070,13,2
A,5,1071,13,2
A,5,1072,13,2
A,5,1073,13,2
A,5,1074,13,2
A,5,1075,13,2
A,5,1076,13,2
A,5,1077,13,2
A,5,1078,13,2
A,5,1079,13,2
A,5,1080,13,2
A,5,1081,22,2
A,5,1082,22,2
A,5,1083,22,2
A,5,1084,22,2
A,5,1085,22,2
A,5,1086,22,2
A,5,1087,22,2
A,5,1088,22,2
A,5,1089,22,2
A,5,1090,22,2
A,5,1091,22,2
A,5,1092,22,2
A,5,1093,22,2
A,5,1094,22,2
A,5,1095,22,2
A,5,1096,22,2
A,5,1097,13,2
A,5,1098,13,2
A,5,1099,13,2
A,5,1100,13,2
A,5,1101,13,2
A,5,1102,13,2
A,5,1103,13,2
A,5,1104,13,2
A,5,1105,13,2
A,5,1106,13,2
A,5,1107,13,2
A,5,1108,13,2
A,5,1109,13,2
A,5,1110,13,2
A,5,1111,13,2
A,5,1112,13,2
A,5,1113,13,2
A,5,1114,13,2
A,5,1115,13,2
A,5,1116,13,2
A,5,1117,13,2
A,5,1118,13,2
A,5,1119,13,2
A,5,1120,13,2
A,5,1121,13,2
A,5,1122,13,2
A,5,1123,13,2
A,5,1124,13,2
A,5,1125,13,2
A,5,1126,13,2
A,5,1127,13,2
A,5,1128,13,2
A,5,1129,13,2
A,5,1130,13,2
A,5,1131,13,2
A,5,1132,13,2
A,5,1133,13,2
A,5,1134,13,2
A,5,1135,13,2
A,5,1136,13,2
A,5,1137,13,2
A,5,1138,27,2
A,5,1139,27,2
A,5,1140,27,2
A,5,1141,27,2
A,5,1142,27,2
A,5,1143,2,2
A,5,1144,2,2
A,5,1145,2,2
A,5,1146,2,2
A,5,1147,2,2
A,5,1148,2,2
A,5,1149,2,2
A,5,1150,2,2
A,5,1151,2,2
A,5,1152,2,2
A,5,1153,2,2
A,5,1154,2,2
A,5,1155,2,2
A,5,1156,2,2
A,5,1157,2,2
A,5,1158,2,2
A,5,1159,2,2
A,5,1160,2,2
A,5,1161,2,2
A,5,1162,2,2
A,5,1163,2,2
A,5,1164,2,2
A,5,1165,2,2
A,5,1166,2,2
A,5,1167,2,2
A,5,1168,2,2
A,5,1169,2,2
A,5,1170,2,2
A,5,1171,2,2
A,5,1172,2,2
A,5,1173,2,2
A,5,1174,2,2
A,5,1175,2,2
A,5,1176,2,2
A,5,1177,2,2
A,5,1178,2,2
A,5,1179,2,2
A,5,1180,2,2
A,5,1181,2,2
A,5,1182,2,2
A,5,1183,2,2
A,5,1184,2,2
A,5,1185,2,2
A,5,1186,2,2
A,5,1187,2,2
A,5,1188,2,2
A,5,1189,2,2
A,5,1190,2,2
A,5,1191,2,2
A,5,1192,2,2
A,5,1193,2,2
A,5,1194,2,2
A,5,1195,2,2
A,5,1196,2,2
A,5,1197,2,2
A,5,1198,2,2
A,5,1199,2,2
A,5,1200,2,2
A,5,1201,2,2
A,5,1202,2,2
A,5,1203,2,2
A,5,1204,2,2
A,5,1205,2,2
A,5,1206,2,2
A,5,1207,2,2
A,5,1208,2,2
A,5,1209,2,2
A,5,1210,2,2
A,5,1211,2,2
A,5,1212,2,2
A,5,1213,2,2
A,5,1214,2,2
A,5,1215,2,2
A,5,1216,2,2
A,5,1217,2,2
A,5,1218,2,2
A,5,1219,2,2
A,5,1220,2,2
A,5,1221,2,2
A,5,1222,2,2
A,5,1223,2,2
A,5,1224,2,2
A,5,1225,2,2
A,5,1226,2,2
A,5,1227,2,1
A,5,1228,1,1
A,5,1229,1,1
A,5,1230,1,27
A,5,1231,1,27
A,5,1232,27,12
A,5,1233,27,12
A,5,1234,27,12
A,5,1235,7,22
A,5,1236,7,22
A,5,1237,7,22
A,5,1238,7,22
A,5,1239,7,22
A,5,1240,7,22
A,5,1241,7,12
A,5,1242,7,12
A,5,1243,7,12
A,5,1244,7,12
A,5,1245,7,12
A,5,1246,7,12
A,5,1247,7,12
A,5,1248,7,15
A,5,1249,7,15
A,5,1250,7,15
A,5,1251,7,12
A,5,1252,7,12
A,5,1253,7,12
A,5,1254,7,12
A,5,1255,8,12
A,5,1256,8,12
A,5,1257,8,12
A,5,1258,8,12
A,5,1259,8,12
A,5,1260,8,12
A,5,1261,8,12
A,5,1262,8,12
A,5,1263,8,12
A,5,1264,8,12
A,5,1265,8,12
A,5,1266,8,12
A,5,1267,8,12
A,5,1268,8,12
A,5,1269,8,12
A,5,1270,8,12
A,5,1271,8,12
A,5,1272,8,12
A,5,1273,8,12
A,5,1274,8,12
A,5,1275,8,12
A,5,1276,9,12
A,5,1277,9,12
A,5,1278,9,12
A,5,1279,9,12
A,5,1280,15,12
A,5,1281,15,12
A,5,1282,15,12
A,5,1283,22,12
A,5,1284,22,12
A,5,1285,22,12
A,5,1286,22,12
A,5,1287,22,12
A,5,1288,22,12
A,5,1289,22,12
A,5,1290,22,12
A,5,1291,22,12
A,5,1292,22,12
A,5,1293,22,12
A,5,1294,22,12
A,5,1295,22,12
A,5,1296,22,12
A,5,1297,22,12
A,5,1298,22,17
A,5,1299,22,17
A,5,1300,22,17
A,5,1301,22,17
A,5,1302,17,17
A,5,1303,17,17
A,5,1304,17,17
A,5,1305,17,17
A,5,1306,17,17
A,5,1307,17,17
A,5,1308,17,17
A,5,1309,17,17
A,5,1310,17,17
A,5,1311,17,17
A,5,1312,17,17
A,5,1313,17,17
A,5,1314,17,17
A,5,1315,17,17
A,5,1316,17,17
A,5,1317,17,17
A,5,1318,17,17
A,5,1319,17,17
A,5,1320,17,17
A,5,1321,17,17
A,5,1322,17,17
A,5,1323,17,17
A,5,1324,17,17
A,5,1325,17,17
A,5,1326,17,17
A,5,1327,17,17
A,5,1328,17,17
A,5,1329,17,1
A,5,1330,17,1
A,5,1331,17,1
A,5,1332,17,1
A,5,1333,17,17
A,5,1334,17,17
A,5,1335,17,17
A,5,1336,17,17
A,5,1337,17,17
A,5,1338,17,17
A,5,1339,17,13
A,5,1340,17,13
A,5,1341,17,13
A,5,1342,17,13
A,5,1343,17,13
A,5,1344,17,13
A,5,1345,17,13
A,5,1346,17,13
A,5,1347,17,13
A,5,1348,17,13
A,5,1349,17,13
A,5,1350,12,13
A,5,1351,12,13
A,5,1352,12,13
A,5,1353,12,13
A,5,1354,12,13
A,5,1355,12,13
A,5,1356,12,13
A,5,1357,12,13
A,5,1358,12,13
A,5,1359,12,13
A,5,1360,12,13
A,5,1361,12,13
A,5,1362,12,13
A,5,1363,12,13
A,5,1364,12,13
A,5,1365,12,13
A,5,1366,12,13
A,5,1367,12,13
A,5,1368,12,13
A,5,1369,12,13
A,5,1370,12,13
A,5,1371,12,13
A,5,1372,12,13
A,5,1373,12,13
A,5,1374,12,13
A,5,1375,12,13
A,5,1376,12,13
A,5,1377,12,13
A,5,1378,12,13
A,5,1379,12,13
A,5,1380,12,13
A,5,1381,12,13
A,5,1382,12,13
A,5,1383,12,13
A,5,1384,12,13
A,5,1385,12,13
A,5,1386,12,13
A,5,1387,12,22
A,5,1388,12,22
A,5,1389,12,13
A,5,1390,12,13
A,5,1391,12,13
A,5,1392,12,13
A,5,1393,12,13
A,5,1394,12,13
A,5,1395,12,13
A,5,1396,12,13
A,5,1397,12,13
A,5,1398,12,13
A,5,1399,12,13
A,5,1400,12,13
A,5,1401,12,13
A,5,1402,12,13
A,5,1403,12,13
A,5,1404,12,13
A,5,1405,12,13
A,5,1406,12,13
A,5,1407,12,13
A,5,1408,12,13
A,5,1409,12,13
A,5,1410,1,13
A,5,1411,1,13
A,5,1412,1,13
A,5,1413,1,13
A,5,1414,1,13
A,5,1415,1,13
A,5,1416,1,13
A,5,1417,12,13
A,5,1418,12,13
A,5,1419,12,13
A,5,1420,12,13
A,5,1421,12,13
A,5,1422,12,13
A,5,1423,12,13
A,5,1424,12,13
A,5,1425,12,13
A,5,1426,12,13
A,5,1427,12,13
A,5,1428,12,13
A,5,1429,22,13
A,5,1430,22,13
A,5,1431,22,13
A,5,1432,22,13
A,5,1433,22,13
A,5,1434,22,13
A,5,1435,22,21
A,5,1436,22,21
A,5,1437,22,21
A,5,1438,22,21
A,5,1439,22,11
A,6,0,14,12
A,6,1,14,12
A,6,2,14,12
A,6,3,14,12
A,6,4,14,12
A,6,5,14,12
A,6,6,14,1
A,6,7,14,1
A,6,8,14,1
A,6,9,14,12
A,6,10,14,12
A,6,11,14,12
A,6,12,14,12
A,6,13,14,12
A,6,14,14,12
A,6,15,14,12
A,6,16,14,12
A,6,17,14,12
A,6,18,14,12
A,6,19,14,12
A,6,20,14,12
A,6,21,14,12
A,6,22,14,12
A,6,23,14,12
A,6,24,14,12
A,6,25,14,12
A,6,26,14,12
A,6,27,17,12
A,6,28,17,12
A,6,29,17,12
A,6,30,17,12
A,6,31,17,12
A,6,32,17,12
A,6,33,17,12
A,6,34,17,15
A,6,35,17,15
A,6,36,17,15
A,6,37,17,15
A,6,38,17,18
A,6,39,17,18
A,6,40,17,18
A,6,41,17,12
A,6,42,17,12
A,6,43,17,12
A,6,44,17,12
A,6,45,17,12
A,6,46,17,12
A,6,47,17,12
A,6,48,17,12
A,6,49,17,12
A,6,50,17,12
A,6,51,17,12
A,6,52,17,12
A,6,53,17,12
A,6,54,17,27
A,6,55,17,27
A,6,56,17,27
A,6,57,17,27
A,6,58,17,27
A,6,59,17,27
A,6,60,17,23
A,6,61,17,23
A,6,62,17,23
A,6,63,17,23
A,6,64,17,23
A,6,65,17,2
A,6,66,17,2
A,6,67,17,2
A,6,68,17,2
A,6,69,17,2
A,6,70,17,2
A,6,71,17,2
A,6,72,17,2
A,6,73,17,2
A,6,74,17,2
A,6,75,18,2
A,6,76,18,2
A,6,77,18,2
A,6,78,18,2
A,6,79,18,2
A,6,80,18,2
A,6,81,18,2
A,6,82,18,2
A,6,83,18,2
A,6,84,18,2
A,6,85,18,2
A,6,86,18,2
A,6,87,18,2
A,6,88,18,2
A,6,89,18,2
A,6,90,18,2
A,6,91,18,2
A,6,92,18,2
A,6,93,18,2
A,6,94,18,2
A,6,95,18,2
A,6,96,18,2
