House,Day,Minute,Occupant-1 Activity,Occupant-2 Activity,Control Cost ($)
B,5,774,2,2,0.0
B,5,775,2,2,0.0
B,5,776,2,2,0.0
B,5,777,2,2,0.0
B,5,778,2,2,0.0
B,5,779,2,2,0.0
B,5,780,2,2,0.0
B,5,781,2,2,0.0
B,5,782,2,2,0.0
B,5,783,2,2,0.0
B,5,784,2,2,0.0
B,5,785,2,2,0.0
B,5,786,2,2,0.0
B,5,787,2,2,0.0
B,5,788,2,2,0.0
B,5,789,2,2,0.0
B,5,790,2,2,0.0
B,5,791,2,2,0.0
B,5,792,2,2,0.0
B,5,793,2,2,0.0
B,5,794,2,2,0.0
B,5,795,2,2,0.0
B,5,796,2,2,0.0
B,5,797,2,2,0.0
B,5,798,2,2,0.0
B,5,799,2,2,0.0
B,5,800,2,2,0.0
B,5,801,2,2,0.0
B,5,802,2,2,0.0
B,5,803,2,2,0.0
B,5,804,2,2,0.0
B,5,805,2,2,0.0
B,5,806,2,2,0.0
B,5,807,2,2,0.0
B,5,808,2,2,0.0
B,5,809,2,2,0.0
B,5,810,2,2,0.0
B,5,811,2,2,0.0
B,5,812,2,2,0.0
B,5,813,2,2,0.0
B,5,814,2,2,0.0
B,5,815,2,2,0.0
B,5,816,2,2,0.0
B,5,817,2,2,0.0
B,5,818,2,2,0.0
B,5,819,2,2,0.0
B,5,820,2,2,0.0
B,5,821,2,2,0.0
B,5,822,2,2,0.0
B,5,823,2,2,0.0
B,5,824,2,2,0.0
B,5,825,2,2,0.0
B,5,826,2,2,0.0
B,5,827,2,2,0.0
B,5,828,2,2,0.0
B,5,829,2,2,0.0
B,5,830,2,2,0.0
B,5,831,2,2,0.0
B,5,832,2,2,0.0
B,5,833,2,2,0.0
B,5,834,2,2,0.0
B,5,835,2,2,0.0
B,5,836,2,2,0.0
B,5,837,2,2,0.0
B,5,838,2,2,0.0
B,5,839,2,2,0.0
B,5,840,2,2,0.0
B,5,841,2,2,0.0
B,5,842,2,2,0.0
B,5,843,2,2,0.0
B,5,844,2,2,0.0
B,5,845,2,2,0.0
B,5,846,2,2,0.0
B,5,847,2,2,0.0
B,5,848,2,2,0.0
B,5,849,2,2,0.0
B,5,850,2,2,0.0
B,5,851,2,2,0.0
B,5,852,2,2,0.0
B,5,853,2,2,0.0
B,5,854,2,2,0.0
B,5,855,2,2,0.0
B,5,856,2,2,0.0
B,5,857,2,2,0.0
B,5,858,2,2,0.0
B,5,859,2,2,0.0
B,5,860,2,2,0.0
B,5,861,2,2,0.0
B,5,862,2,2,0.0
B,5,863,2,2,0.0
B,5,864,2,2,0.0
B,5,865,2,2,0.0
B,5,866,2,2,0.0
B,5,867,2,2,0.0
B,5,868,2,2,0.0
B,5,869,2,2,0.0
B,5,870,2,2,0.0
B,5,871,2,2,0.0
B,5,872,2,2,0.0
B,5,873,2,2,0.0
B,5,874,2,2,0.0
B,5,875,2,2,0.0
B,5,876,2,2,0.0
B,5,877,2,2,0.0
B,5,878,2,2,0.0
B,5,879,2,2,0.0
B,5,880,2,2,0.0
B,5,881,2,2,0.0
B,5,882,2,2,0.0
B,5,883,2,2,0.0
B,5,884,2,2,0.0
B,5,885,2,2,0.0
B,5,886,2,2,0.0
B,5,887,2,2,0.0
B,5,888,2,2,0.0
B,5,889,2,2,0.0
B,5,890,2,2,0.0
B,5,891,2,2,0.0
B,5,892,2,2,0.0
B,5,893,2,2,0.0
B,5,894,2,2,0.0
B,5,895,2,2,0.0
B,5,896,2,2,0.0
B,5,897,2,2,0.0
B,5,898,2,2,0.0
B,5,899,2,2,0.0
B,5,900,2,2,0.0
B,5,901,2,2,0.0
B,5,902,2,2,0.0
B,5,903,2,2,0.0
B,5,904,2,2,0.0
B,5,905,2,2,0.0
B,5,906,2,2,0.0
B,5,907,2,2,0.0
B,5,908,2,2,0.0
B,5,909,2,2,0.0
B,5,910,2,2,0.0
B,5,911,2,2,0.0
B,5,912,2,2,0.0
B,5,913,2,2,0.0
B,5,914,2,2,0.0
B,5,915,2,2,0.0
B,5,916,2,2,0.0
B,5,917,2,2,0.0
B,5,918,2,2,0.0
B,5,919,2,2,0.0
B,5,920,2,2,0.0
B,5,921,2,2,0.0
B,5,922,2,2,0.0
B,5,923,2,2,0.0
B,5,924,2,2,0.0
B,5,925,2,2,0.0
B,5,926,2,2,0.0
B,5,927,2,2,0.0
B,5,928,2,2,0.0
B,5,929,2,2,0.0
B,5,930,2,2,0.0
B,5,931,2,2,0.0
B,5,932,2,2,0.0
B,5,933,2,2,0.0
B,5,934,2,2,0.0
B,5,935,2,2,0.0
B,5,936,2,2,0.0
B,5,937,2,2,0.0
B,5,938,2,2,0.0
B,5,939,2,2,0.0
B,5,940,2,2,0.0
B,5,941,2,2,0.0
B,5,942,2,2,0.0
B,5,943,2,2,0.0
B,5,944,2,2,0.0
B,5,945,2,2,0.0
B,5,946,2,2,0.0
B,5,947,2,2,0.0
B,5,948,2,2,0.0
B,5,949,2,2,0.0
B,5,950,2,2,0.0
B,5,951,2,2,0.0
B,5,952,2,2,0.0
B,5,953,2,2,0.0
B,5,954,2,2,0.0
B,5,955,2,2,0.0
B,5,956,2,2,0.0
B,5,957,2,2,0.0
B,5,958,2,2,0.0
B,5,959,2,2,0.0
B,5,960,2,2,0.0
B,5,961,2,2,0.0
B,5,962,2,2,0.0
B,5,963,2,2,0.0
B,5,964,2,2,0.0
B,5,965,2,2,0.0
B,5,966,2,2,0.0
B,5,967,2,2,0.0
B,5,968,2,2,0.0
B,5,969,2,2,0.0
B,5,970,2,2,0.0
B,5,971,2,2,0.0
B,5,972,2,2,0.0
B,5,973,2,2,0.0
B,5,974,2,2,0.0
B,5,975,2,2,0.0
B,5,976,2,2,0.0
B,5,977,2,2,0.0
B,5,978,2,2,0.0
B,5,979,2,2,0.0
B,5,980,2,2,0.0
B,5,981,2,2,0.0
B,5,982,2,2,0.0
B,5,983,2,2,0.0
B,5,984,2,2,0.0
B,5,985,2,2,0.0
B,5,986,2,2,0.0
B,5,987,2,2,0.0
B,5,988,2,2,0.0
B,5,989,2,2,0.0
B,5,990,2,2,0.0
B,5,991,2,2,0.0
B,5,992,2,2,0.0
B,5,993,2,2,0.0
B,5,994,2,2,0.0
B,5,995,2,2,0.0
B,5,996,2,2,0.0
B,5,997,2,2,0.0
B,5,998,2,2,0.0
B,5,999,2,2,0.0
B,5,1000,2,2,0.0
B,5,1001,2,2,0.0
B,5,1002,2,2,0.0
B,5,1003,2,2,0.0
B,5,1004,2,2,0.0
B,5,1005,2,2,0.0
B,5,1006,2,2,0.0
B,5,1007,2,2,0.0
B,5,1008,2,2,0.0
B,5,1009,2,2,0.0
B,5,1010,2,2,0.0
B,5,1011,2,2,0.0
B,5,1012,2,2,0.0
B,5,1013,2,2,0.0
B,5,1014,2,2,0.0
B,5,1015,2,2,0.0
B,5,1016,2,2,0.0
B,5,1017,2,2,0.0
B,5,1018,2,2,0.0
B,5,1019,2,2,0.0
B,5,1020,2,2,0.0
B,5,1021,2,2,0.0
B,5,1022,2,2,0.0
B,5,1023,2,2,0.0
B,5,1024,2,2,0.0
B,5,1025,2,2,0.0
B,5,1026,2,2,0.0
B,5,1027,2,2,0.0
B,5,1028,2,2,0.0
B,5,1029,2,2,0.0
B,5,1030,2,2,0.0
B,5,1031,2,2,0.0
B,5,1032,2,2,0.0
B,5,1033,2,2,0.0
B,5,1034,2,2,0.0
B,5,1035,2,2,0.0
B,5,1036,2,2,0.0
B,5,1037,2,2,0.0
B,5,1038,2,2,0.0
B,5,1039,2,2,0.0
B,5,1040,2,2,0.0
B,5,1041,2,2,0.0
B,5,1042,2,2,0.0
B,5,1043,2,2,0.0
B,5,1044,2,2,0.0
B,5,1045,2,2,0.0
B,5,1046,2,2,0.0
B,5,1047,2,2,0.0
B,5,1048,2,2,0.0
B,5,1049,2,2,0.0
B,5,1050,2,2,0.0
B,5,1051,2,2,0.0
B,5,1052,2,2,0.0
B,5,1053,2,2,0.0
B,5,1054,2,2,0.0
B,5,1055,2,2,0.0
B,5,1056,2,2,0.0
B,5,1057,2,2,0.0
B,5,1058,2,2,0.0
B,5,1059,2,2,0.0
B,5,1060,2,2,0.0
B,5,1061,2,2,0.0
B,5,1062,2,2,0.0
B,5,1063,2,2,0.0
B,5,1064,2,2,0.0
B,5,1065,2,2,0.0
B,5,1066,2,2,0.0
B,5,1067,2,2,0.0
B,5,1068,2,2,0.0
B,5,1069,2,2,0.0
B,5,1070,2,2,0.0
B,5,1071,2,2,0.0
B,5,1072,2,2,0.0
B,5,1073,2,2,0.0
B,5,1074,2,2,0.0
B,5,1075,2,2,0.0
B,5,1076,2,2,0.0
B,5,1077,2,2,0.0
B,5,1078,2,2,0.0
B,5,1079,2,2,0.0
B,5,1080,2,2,0.0
B,5,1081,2,2,0.0
B,5,1082,2,2,0.0
B,5,1083,2,2,0.0
B,5,1084,2,2,0.0
B,5,1085,2,2,0.0
B,5,1086,2,2,0.0
B,5,1087,2,2,0.0
B,5,1088,2,2,0.0
B,5,1089,2,2,0.0
B,5,1090,2,2,0.0
B,5,1091,2,2,0.0
B,5,1092,2,2,0.0
B,5,1093,2,2,0.0
B,5,1094,2,2,0.0
B,5,1095,2,2,0.0
B,5,1096,2,2,0.0
B,5,1097,2,2,0.0
B,5,1098,2,2,0.0
B,5,1099,2,2,0.0
B,5,1100,2,2,0.0
B,5,1101,2,2,0.0
B,5,1102,2,2,0.0
B,5,1103,2,2,0.0
B,5,1104,2,2,0.0
B,5,1105,2,2,0.0
B,5,1106,2,2,0.0
B,5,1107,2,2,0.0
B,5,1108,2,2,0.0
B,5,1109,2,2,0.0
B,5,1110,2,2,0.0
B,5,1111,2,2,0.0
B,5,1112,2,2,0.0
B,5,1113,2,2,0.0
B,5,1114,2,2,0.0
B,5,1115,2,2,0.0
B,5,1116,2,2,0.0
B,5,1117,2,2,0.0
B,5,1118,2,2,0.0
B,5,1119,2,2,0.0
B,5,1120,2,2,0.0
B,5,1121,2,2,0.0
B,5,1122,2,2,0.0
B,5,1123,2,2,0.0
B,5,1124,2,2,0.0
B,5,1125,2,2,0.0
B,5,1126,2,2,0.0
B,5,1127,2,2,0.0
B,5,1128,2,2,0.0
B,5,1129,2,2,0.0
B,5,1130,2,2,0.0
B,5,1131,2,2,0.0
B,5,1132,2,2,0.0
B,5,1133,2,2,0.0
B,5,1134,2,2,0.0
B,5,1135,2,2,0.0
B,5,1136,2,2,0.0
B,5,1137,2,2,0.0
B,5,1138,2,2,0.0
B,5,1139,2,2,0.0
B,5,1140,2,2,0.0
B,5,1141,2,2,0.0
B,5,1142,2,2,0.0
B,5,1143,2,2,0.0
B,5,1144,2,2,0.0
B,5,1145,2,2,0.0
B,5,1146,2,2,0.0
B,5,1147,2,2,0.0
B,5,1148,2,2,0.0
B,5,1149,2,2,0.0
B,5,1150,2,2,0.0
B,5,1151,2,2,0.0
B,5,1152,2,2,0.0
B,5,1153,2,2,0.0
B,5,1154,2,2,0.0
B,5,1155,2,2,0.0
B,5,1156,2,2,0.0
B,5,1157,2,2,0.0
B,5,1158,2,2,0.0
B,5,1159,2,2,0.0
B,5,1160,2,2,0.0
B,5,1161,2,2,0.0
B,5,1162,2,2,0.0
B,5,1163,2,2,0.0
B,5,1164,2,2,0.0
B,5,1165,2,2,0.0
B,5,1166,2,2,0.0
B,5,1167,2,2,0.0
B,5,1168,2,2,0.0
B,5,1169,2,2,0.0
B,5,1170,2,2,0.0
B,5,1171,2,2,0.0
B,5,1172,2,2,0.0
B,5,1173,2,2,0.0
B,5,1174,2,2,0.0
B,5,1175,2,2,0.0
B,5,1176,2,2,0.0
B,5,1177,2,2,0.0
B,5,1178,2,2,0.0
B,5,1179,2,2,0.0
B,5,1180,2,2,0.0
B,5,1181,2,2,0.0
B,5,1182,2,2,0.0
B,5,1183,2,2,0.0
B,5,1184,2,2,0.0
B,5,1185,2,2,0.0
B,5,1186,2,2,0.0
B,5,1187,2,2,0.0
B,5,1188,2,2,0.0
B,5,1189,2,2,0.0
B,5,1190,2,2,0.0
B,5,1191,2,2,0.0
B,5,1192,2,2,0.0
B,5,1193,2,2,0.0
B,5,1194,2,2,0.0
B,5,1195,2,2,0.0
B,5,1196,2,2,0.0
B,5,1197,2,2,0.0
B,5,1198,2,2,0.0
B,5,1199,2,2,0.0
B,5,1200,2,2,0.0
B,5,1201,2,2,0.0
B,5,1202,2,2,0.0
B,5,1203,2,2,0.0
B,5,1204,2,2,0.0
B,5,1205,2,2,0.0
B,5,1206,2,2,0.0
B,5,1207,2,2,0.0
B,5,1208,2,2,0.0
B,5,1209,2,2,0.0
B,5,1210,2,2,0.0
B,5,1211,2,2,0.0
B,5,1212,2,2,0.0
B,5,1213,2,2,0.0
B,5,1214,2,2,0.0
B,5,1215,2,2,0.0
B,5,1216,2,2,0.0
B,5,1217,2,2,0.0
B,5,1218,2,2,0.0
B,5,1219,2,2,0.0
B,5,1220,2,2,0.0
B,5,1221,2,2,0.0
B,5,1222,2,2,0.0
B,5,1223,2,2,0.0
B,5,1224,2,2,0.0
B,5,1225,2,2,0.0
B,5,1226,2,2,0.0
B,5,1227,2,2,0.0
B,5,1228,2,2,0.0
B,5,1229,2,2,0.0
B,5,1230,2,2,0.0
B,5,1231,2,2,0.0
B,5,1232,2,2,0.0
B,5,1233,2,2,0.0
B,5,1234,2,2,0.0
B,5,1235,2,2,0.0
B,5,1236,2,2,0.0
B,5,1237,2,2,0.0
B,5,1238,2,2,0.0
B,5,1239,2,2,0.0
B,5,1240,2,2,0.0
B,5,1241,2,2,0.0
B,5,1242,2,2,0.0
B,5,1243,2,2,0.0
B,5,1244,2,2,0.0
B,5,1245,2,2,0.0
B,5,1246,2,2,0.0
B,5,1247,2,2,0.0
B,5,1248,2,2,0.0
B,5,1249,2,2,0.0
B,5,1250,2,2,0.0
B,5,1251,2,2,0.0
B,5,1252,2,2,0.0
B,5,1253,2,2,0.0
B,5,1254,2,2,0.0
B,5,1255,2,2,0.0
B,5,1256,2,2,0.0
B,5,1257,2,2,0.0
B,5,1258,2,2,0.0
B,5,1259,2,2,0.0
B,5,1260,2,2,0.0
B,5,1261,2,2,0.0
B,5,1262,2,2,0.0
B,5,1263,2,2,0.0
B,5,1264,2,2,0.0
B,5,1265,2,2,0.0
B,5,1266,2,2,0.0
B,5,1267,2,2,0.0
B,5,1268,2,2,0.0
B,5,1269,2,2,0.0
B,5,1270,2,2,0.0
B,5,1271,2,2,0.0
B,5,1272,2,2,0.0
B,5,1273,2,2,0.0
B,5,1274,2,2,0.0
B,5,1275,2,2,0.0
B,5,1276,2,2,0.0
B,5,1277,2,2,0.0
B,5,1278,2,2,0.0
B,5,1279,2,2,0.0
B,5,1280,2,2,0.0
B,5,1281,2,2,0.0
B,5,1282,2,2,0.0
B,5,1283,2,2,0.0
B,5,1284,2,2,0.0
B,5,1285,2,2,0.0
B,5,1286,2,2,0.0
B,5,1287,2,2,0.0
B,5,1288,2,2,0.0
B,5,1289,2,2,0.0
B,5,1290,2,2,0.0
B,5,1291,2,2,0.0
B,5,1292,2,2,0.0
B,5,1293,2,2,0.0
B,5,1294,2,2,0.0
B,5,1295,2,2,0.0
B,5,1296,2,2,0.0
B,5,1297,2,2,0.0
B,5,1298,2,2,0.0
B,5,1299,2,2,0.0
B,5,1300,2,2,0.0
B,5,1301,2,2,0.0
B,5,1302,2,2,0.0
B,5,1303,2,2,0.0
B,5,1304,2,2,0.0
B,5,1305,2,2,0.0
B,5,1306,2,2,0.0
B,5,1307,2,2,0.0
B,5,1308,2,2,0.0
B,5,1309,2,2,0.0
B,5,1310,2,2,0.0
B,5,1311,2,2,0.0
B,5,1312,2,2,0.0
B,5,1313,2,2,0.0
B,5,1314,2,2,0.0
B,5,1315,2,2,0.0
B,5,1316,2,2,0.0
B,5,1317,2,2,0.0
B,5,1318,2,2,0.0
B,5,1319,2,2,0.0
B,5,1320,2,2,0.0
B,5,1321,2,2,0.0
B,5,1322,2,2,0.0
B,5,1323,2,2,0.0
B,5,1324,2,2,0.0
B,5,1325,2,2,0.0
B,5,1326,2,2,0.0
B,5,1327,2,2,0.0
B,5,1328,2,2,0.0
B,5,1329,2,2,0.0
B,5,1330,2,2,0.0
B,5,1331,2,2,0.0
B,5,1332,2,2,0.0
B,5,1333,2,2,0.0
B,5,1334,1,1,0.0
B,5,1335,1,1,0.0
B,5,1336,15,27,0.0017557234244901005
B,5,1337,15,27,0.0017557234244901005
B,5,1338,27,15,0.0017557234244901005
B,5,1339,27,15,0.0017557234244901005
B,5,1340,1,1,0.0
B,5,1341,1,1,0.0
B,5,1342,25,25,0.0017813487846601802
B,5,1343,25,25,0.0017813487846601802
B,5,1344,25,25,0.0017813487846601802
B,5,1345,25,25,0.0017813487846601802
B,5,1346,25,25,0.0017813487846601802
B,5,1347,25,25,0.0017813487846601802
B,5,1348,25,25,0.0017813487846601802
B,5,1349,25,25,0.0017813487846601802
B,5,1350,25,25,0.0017813487846601802
B,5,1351,25,25,0.0017813487846601802
B,5,1352,25,25,0.0017813487846601802
B,5,1353,25,25,0.0017813487846601802
B,5,1354,25,25,0.0017813487846601802
B,5,1355,25,25,0.0017813487846601802
B,5,1356,25,25,0.0017813487846601802
B,5,1357,25,25,0.0017813487846601802
B,5,1358,12,12,0.00156025732055015
B,5,1359,12,12,0.00156025732055015
B,5,1360,12,12,0.00156025732055015
B,5,1361,12,12,0.00156025732055015
B,5,1362,12,12,0.00156025732055015
B,5,1363,12,12,0.00156025732055015
B,5,1364,12,12,0.00156025732055015
B,5,1365,12,12,0.00156025732055015
B,5,1366,12,12,0.00156025732055015
B,5,1367,12,12,0.00156025732055015
B,5,1368,12,12,0.00156025732055015
B,5,1369,12,12,0.00156025732055015
B,5,1370,12,12,0.00156025732055015
B,5,1371,12,12,0.00156025732055015
B,5,1372,12,12,0.00156025732055015
B,5,1373,12,12,0.00156025732055015
B,5,1374,12,12,0.00156025732055015
B,5,1375,12,12,0.00156025732055015
B,5,1376,12,12,0.00156025732055015
B,5,1377,12,12,0.00156025732055015
B,5,1378,12,12,0.00156025732055015
B,5,1379,12,12,0.00156025732055015
B,5,1380,12,12,0.00156025732055015
B,5,1381,12,12,0.00156025732055015
B,5,1382,12,12,0.00156025732055015
B,5,1383,12,12,0.00156025732055015
B,5,1384,12,12,0.00156025732055015
B,5,1385,12,12,0.00156025732055015
B,5,1386,12,12,0.00156025732055015
B,5,1387,12,12,0.00156025732055015
B,5,1388,12,12,0.00156025732055015
B,5,1389,12,12,0.00156025732055015
B,5,1390,12,12,0.00156025732055015
B,5,1391,12,12,0.00156025732055015
B,5,1392,12,12,0.00156025732055015
B,5,1393,12,12,0.00156025732055015
B,5,1394,12,12,0.00156025732055015
B,5,1395,12,12,0.00156025732055015
B,5,1396,12,12,0.00156025732055015
B,5,1397,12,12,0.00156025732055015
B,5,1398,12,12,0.00156025732055015
B,5,1399,12,12,0.00156025732055015
B,5,1400,12,12,0.00156025732055015
B,5,1401,12,12,0.00156025732055015
B,5,1402,12,12,0.00156025732055015
B,5,1403,12,12,0.00156025732055015
B,5,1404,12,12,0.00156025732055015
B,5,1405,12,12,0.00156025732055015
B,5,1406,12,12,0.00156025732055015
B,5,1407,12,12,0.00156025732055015
B,5,1408,12,12,0.00156025732055015
B,5,1409,12,12,0.00156025732055015
B,5,1410,12,12,0.00156025732055015
B,5,1411,12,12,0.00156025732055015
B,5,1412,12,12,0.00156025732055015
B,5,1413,12,12,0.00156025732055015
B,5,1414,12,12,0.00156025732055015
B,5,1415,12,12,0.00156025732055015
B,5,1416,12,12,0.00156025732055015
B,5,1417,12,12,0.00156025732055015
B,5,1418,12,12,0.00156025732055015
B,5,1419,12,12,0.00156025732055015
B,5,1420,12,12,0.00156025732055015
B,5,1421,12,12,0.00156025732055015
B,5,1422,12,12,0.00156025732055015
B,5,1423,12,12,0.00156025732055015
B,5,1424,12,12,0.00156025732055015
B,5,1425,12,12,0.00156025732055015
B,5,1426,12,12,0.00156025732055015
B,5,1427,12,12,0.00156025732055015
B,5,1428,12,12,0.00156025732055015
B,5,1429,12,12,0.00156025732055015
B,5,1430,12,12,0.00156025732055015
B,5,1431,12,12,0.00156025732055015
B,5,1432,12,12,0.00156025732055015
B,5,1433,12,12,0.00156025732055015
B,5,1434,12,12,0.00156025732055015
B,5,1435,12,12,0.00156025732055015
B,5,1436,12,12,0.00156025732055015
B,5,1437,12,12,0.00156025732055015
B,5,1438,12,12,0.00156025732055015
B,5,1439,12,12,0.00156025732055015
B,6,0,12,12,0.00156025732055015
B,6,1,12,12,0.00156025732055015
B,6,2,12,12,0.00156025732055015
B,6,3,12,12,0.00156025732055015
B,6,4,12,12,0.00156025732055015
B,6,5,12,12,0.00156025732055015
B,6,6,12,12,0.00156025732055015
B,6,7,12,12,0.00156025732055015
B,6,8,12,12,0.00156025732055015
B,6,9,12,12,0.00156025732055015
B,6,10,12,12,0.00156025732055015
B,6,11,12,12,0.00156025732055015
B,6,12,12,12,0.00156025732055015
B,6,13,12,12,0.00156025732055015
B,6,14,12,12,0.00156025732055015
B,6,15,12,12,0.00156025732055015
B,6,16,12,12,0.00156025732055015
B,6,17,12,12,0.00156025732055015
B,6,18,12,12,0.00156025732055015
B,6,19,12,12,0.00156025732055015
B,6,20,12,12,0.00156025732055015
B,6,21,12,12,0.00156025732055015
B,6,22,12,12,0.00156025732055015
B,6,23,12,12,0.00156025732055015
B,6,24,12,12,0.00156025732055015
B,6,25,12,12,0.00156025732055015
B,6,26,12,12,0.00156025732055015
B,6,27,12,12,0.00156025732055015
B,6,28,12,12,0.00156025732055015
B,6,29,12,12,0.00156025732055015
B,6,30,12,12,0.00156025732055015
B,6,31,12,12,0.00156025732055015
B,6,32,12,12,0.00156025732055015
B,6,33,12,12,0.00156025732055015
B,6,34,12,12,0.00156025732055015
B,6,35,22,11,0.001062829889642125
B,6,36,11,15,0.0013837481226913503
B,6,37,11,15,0.0013837481226913503
B,6,38,11,11,0.0005654024587341
B,6,39,11,11,0.0005654024587341
B,6,40,11,11,0.0005654024587341
B,6,41,11,11,0.0005654024587341
B,6,42,11,11,0.0005654024587341
B,6,43,11,11,0.0005654024587341
B,6,44,11,11,0.0005654024587341
B,6,45,11,11,0.0005654024587341
B,6,46,11,11,0.0005654024587341
B,6,47,11,11,0.0005654024587341
B,6,48,11,11,0.0005654024587341
B,6,49,11,11,0.0005654024587341
B,6,50,11,11,0.0005654024587341
B,6,51,11,11,0.0005654024587341
B,6,52,11,11,0.0005654024587341
B,6,53,11,11,0.0005654024587341
B,6,54,11,11,0.0005654024587341
B,6,55,11,11,0.0005654024587341
B,6,56,11,11,0.0005654024587341
B,6,57,11,11,0.0005654024587341
B,6,58,11,11,0.0005654024587341
B,6,59,11,11,0.0005654024587341
B,6,60,11,11,0.0005654024587341
B,6,61,11,11,0.0005654024587341
B,6,62,11,11,0.0005654024587341
B,6,63,11,11,0.0005654024587341
B,6,64,11,11,0.0005654024587341
B,6,65,11,11,0.0005654024587341
B,6,66,11,11,0.0005654024587341
B,6,67,11,11,0.0005654024587341
B,6,68,11,11,0.0005654024587341
B,6,69,11,11,0.0005654024587341
B,6,70,11,11,0.0005654024587341
B,6,71,11,11,0.0005654024587341
B,6,72,11,11,0.0005654024587341
B,6,73,11,11,0.0005654024587341
B,6,74,11,11,0.0005654024587341
B,6,75,11,11,0.0005654024587341
B,6,76,11,11,0.0005654024587341
B,6,77,11,11,0.0005654024587341
B,6,78,11,11,0.0005654024587341
B,6,79,11,11,0.0005654024587341
B,6,80,11,11,0.0005654024587341
B,6,81,11,11,0.0005654024587341
B,6,82,11,11,0.0005654024587341
B,6,83,11,11,0.0005654024587341
B,6,84,11,11,0.0005654024587341
B,6,85,11,11,0.0005654024587341
B,6,86,11,11,0.0005654024587341
B,6,87,11,11,0.0005654024587341
B,6,88,11,11,0.0005654024587341
B,6,89,11,11,0.0005654024587341
B,6,90,11,11,0.0005654024587341
B,6,91,11,11,0.0005654024587341
B,6,92,11,11,0.0005654024587341
B,6,93,11,11,0.0005654024587341
B,6,94,11,11,0.0005654024587341
B,6,95,11,11,0.0005654024587341
B,6,96,11,11,0.0005654024587341
B,6,97,11,11,0.0005654024587341
B,6,98,11,11,0.0005654024587341
B,6,99,11,11,0.0005654024587341
B,6,100,11,11,0.0005654024587341
B,6,101,11,11,0.0005654024587341
B,6,102,11,11,0.0005654024587341
B,6,103,11,11,0.0005654024587341
B,6,104,11,11,0.0005654024587341
B,6,105,11,11,0.0005654024587341
B,6,106,11,11,0.0005654024587341
B,6,107,11,11,0.0005654024587341
B,6,108,11,11,0.0005654024587341
B,6,109,11,11,0.0005654024587341
B,6,110,11,11,0.0005654024587341
B,6,111,11,11,0.0005654024587341
B,6,112,11,11,0.0005654024587341
B,6,113,11,11,0.0005654024587341
B,6,114,11,11,0.0005654024587341
B,6,115,11,11,0.0005654024587341
B,6,116,11,11,0.0005654024587341
B,6,117,11,11,0.0005654024587341
B,6,118,11,11,0.0005654024587341
B,6,119,11,11,0.0005654024587341
B,6,120,11,11,0.0005654024587341
B,6,121,11,11,0.0005654024587341
B,6,122,11,11,0.0005654024587341
B,6,123,11,11,0.0005654024587341
B,6,124,11,11,0.0005654024587341
B,6,125,11,11,0.0005654024587341
B,6,126,11,11,0.0005654024587341
B,6,127,11,11,0.0005654024587341
B,6,128,11,11,0.0005654024587341
B,6,129,11,11,0.0005654024587341
B,6,130,11,11,0.0005654024587341
B,6,131,11,11,0.0005654024587341
B,6,132,11,11,0.0005654024587341
B,6,133,11,11,0.0005654024587341
B,6,134,11,11,0.0005654024587341
B,6,135,11,11,0.0005654024587341
B,6,136,11,11,0.0005654024587341
B,6,137,11,11,0.0005654024587341
B,6,138,11,11,0.0005654024587341
B,6,139,11,11,0.0005654024587341
B,6,140,11,11,0.0005654024587341
B,6,141,11,11,0.0005654024587341
B,6,142,11,11,0.0005654024587341
B,6,143,11,11,0.0005654024587341
B,6,144,11,11,0.0005654024587341
B,6,145,11,11,0.0005654024587341
B,6,146,11,11,0.0005654024587341
B,6,147,11,11,0.0005654024587341
B,6,148,11,11,0.0005654024587341
B,6,149,11,11,0.0005654024587341
B,6,150,11,11,0.0005654024587341
B,6,151,11,11,0.0005654024587341
B,6,152,11,11,0.0005654024587341
B,6,153,11,11,0.0005654024587341
B,6,154,11,11,0.0005654024587341
B,6,155,11,11,0.0005654024587341
B,6,156,11,11,0.0005654024587341
B,6,157,11,11,0.0005654024587341
B,6,158,11,11,0.0005654024587341
B,6,159,11,11,0.0005654024587341
B,6,160,11,11,0.0005654024587341
B,6,161,11,11,0.0005654024587341
B,6,162,11,11,0.0005654024587341
B,6,163,11,11,0.0005654024587341
B,6,164,11,11,0.0005654024587341
B,6,165,11,11,0.0005654024587341
B,6,166,11,11,0.0005654024587341
B,6,167,11,11,0.0005654024587341
B,6,168,11,11,0.0005654024587341
B,6,169,11,11,0.0005654024587341
B,6,170,11,11,0.0005654024587341
B,6,171,11,11,0.0005654024587341
B,6,172,11,11,0.0005654024587341
B,6,173,11,11,0.0005654024587341
B,6,174,11,11,0.0005654024587341
B,6,175,11,11,0.0005654024587341
B,6,176,11,11,0.0005654024587341
B,6,177,11,11,0.0005654024587341
B,6,178,11,11,0.0005654024587341
B,6,179,11,11,0.0005654024587341
B,6,180,11,11,0.0005654024587341
B,6,181,11,11,0.0005654024587341
B,6,182,11,11,0.0005654024587341
B,6,183,11,11,0.0005654024587341
B,6,184,11,11,0.0005654024587341
B,6,185,11,11,0.0005654024587341
B,6,186,11,11,0.0005654024587341
B,6,187,11,11,0.0005654024587341
B,6,188,11,11,0.0005654024587341
B,6,189,11,11,0.0005654024587341
B,6,190,11,11,0.0005654024587341
B,6,191,11,11,0.0005654024587341
